"productCode","productName","productLine","rating","buyPrice","quantityInStock","productVendor","orderDate","requiredDate","shippedDate","status","quantityOrdered","priceEach","orderLineNumber","customerName","contactLastName","contactFirstName","city","state","country","creditLimit"
"S24_4258","Smart Watch Series 8 ULTRA Support IOS & Android Bluetooth Smartwatch Water Resistance","Smartwatch",5,185000,4710,"Smart","2024-03-10T17:00:53","2024-08-24T03:02:02","2023-11-03T19:31:04","Shipped",33,84.73,6,"Cambridge Collectables Co.","Tseng","Jerry","Cambridge","MA","USA",43400
"S10_4962","ADVAN smartphone NASA PRO 2GB/32GB Android 11","Smartphone",4.9,649000,6791,"ADVAN","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",50,138.88,9,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S12_1666","Samsung Galaxy S24 Ultra [12/512], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",4.8,20854500,1579,"Samsung","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",25,110.7,13,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S12_4473","Samsung Galaxy Z Flip6 [12/256] - [Mint, Silver Shadow, Yellow, Blue] Smartphone AI, AI Phone, Smartphone Lipat, Android, Kamera 50MP, FlexCam","Smartphone",5,15999000,7770,"Samsung","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",36,95.99,1,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S18_2319","LUNA V6 smartphone android 12 6/128 fingerint garansi resmi - Biru","Smartphone",5,1299000,8258,"LUNA","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",26,104.32,4,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S18_2432","Samsung Galaxy Z Flip6 Online Exclusive, Smartphone AI, Smartphone Lipat, Android, Kamera 50MP","Smartphone",4.6,17499000,2018,"Samsung","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",28,53.48,7,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S18_3232","CCA Polaris with MIC In Ear 4 Tuning Switch Single DD Eahone Headset","Earphone/TWS",4.9,130000,8347,"CCA","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",22,157.49,5,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S18_4600","ADVAN Notebook Laptop Workpro Intel I5 14'' FHD IPS 8GB 256GB Win 11","Laptop",4.8,6299000,3128,"ADVAN","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",41,119.87,10,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S18_4668","ADVAN Laptop Workplus AMD RYZEN 5 6600H 14'' FHD IPS 16GB 512GB Win 11","Laptop",4.9,7099000,6645,"ADVAN","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",39,43.77,14,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S24_2300","XIAOMI OFFICIAL Xiaomi TV Stick 4K Android TV 11 4K Portabel","TV",4.9,699000,2327,"Xiaomi","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",48,115.01,6,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S24_2840","Advan Tab Sketsa 3 10.1â€ù HD IPS 128GB+RAM 6GB Tiger T606 Android","Tablet",4.09,2229000,2542,"SHARP","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",33,34.65,2,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S32_1268","JETE Kabel Magnetic Charger Smartwatch FR12 FR11 AM1 AM2 - Original","Smartwatch",4.08,50000,5099,"JETE","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",25,78.97,8,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S32_2509","Sony ULT TOWER 10 Bluetooth Karaoke Party Speaker with Powerful Bass","Speaker BT",5,16999000,2874,"Sony","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",23,49.78,3,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S32_3522","Lenyes S220 Speaker Bluetooth Wireless 12W RGB TWS Original Garansi","Speaker BT",4.08,187900,814,"Lenyes","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",30,52.36,12,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S700_2824","Bose Smart Soundbar 600 Portable Wireless Bluetooth Speaker - Black","Speaker BT",4.09,6999000,6934,"Bose","2024-03-29T07:12:43","2024-03-10T14:19:23","2024-07-04T03:30:23","Shipped",50,91.04,11,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S12_3148","OPPO A3 Pro 5G 8GB/256GB Smartphone (Garansi Resmi)","Smartphone",5,3999000,8998,"OPPO","2024-05-13T10:52:17","2023-10-05T04:03:06","2023-10-11T06:17:36","Shipped",43,128.42,1,"Blauer See Auto, Co.","Keitel","Roland","Frankfurt",,"Germany",59700
"S18_2238","VIVO V30 Pro 5G 8/256 12/512 RAM 8GB 12GB ROM 256GB 512GB Smartphone","Smartphone",3.4,5100000,4724,"VIVO","2024-05-13T10:52:17","2023-10-05T04:03:06","2023-10-11T06:17:36","Shipped",49,153.91,8,"Blauer See Auto, Co.","Keitel","Roland","Frankfurt",,"Germany",59700
"S18_4027","ADVAN Laptop Workplus AMD Ryzen 5 6600H 14'' FHD IPS 16GB 512GB Win 11 + SSD ADVAN X HIKSEMI","Laptop",4.9,7599000,5545,"ADVAN","2024-05-13T10:52:17","2023-10-05T04:03:06","2023-10-11T06:17:36","Shipped",42,142.18,3,"Blauer See Auto, Co.","Keitel","Roland","Frankfurt",,"Germany",59700
"S24_1444","Xiaomi Google TV A 43 2025 FHD  Google TV  Dolby Audio, DTS:X, dan DTS  Smart TV [ Official Store ]","TV",4.8,3099000,3508,"Xiaomi","2024-05-13T10:52:17","2023-10-05T04:03:06","2023-10-11T06:17:36","Shipped",36,47.4,6,"Blauer See Auto, Co.","Keitel","Roland","Frankfurt",,"Germany",59700
"S24_4048","Smartwatch GPS DM56 AMOLED | AOD | Raise to Weak | Built-in GPS | Compass | Altimeter | Barometer 5 ATM Wateroof IP69K","Smartwatch",4.09,899000,6582,"AOD","2024-05-13T10:52:17","2023-10-05T04:03:06","2023-10-11T06:17:36","Shipped",45,99.36,5,"Blauer See Auto, Co.","Keitel","Roland","Frankfurt",,"Germany",59700
"S32_3207","Philips Speaker Bluetooth Nirkabel Mic And Speaker","Speaker BT",5,1890000,8601,"Philips","2024-05-13T10:52:17","2023-10-05T04:03:06","2023-10-11T06:17:36","Shipped",46,59.03,4,"Blauer See Auto, Co.","Keitel","Roland","Frankfurt",,"Germany",59700
"S50_1392","Edifier Active 2.0 Bluetooth Speaker Set - R1700BT","Speaker BT",5,1599000,1016,"Edifier","2024-05-13T10:52:17","2023-10-05T04:03:06","2023-10-11T06:17:36","Shipped",34,100.7,7,"Blauer See Auto, Co.","Keitel","Roland","Frankfurt",,"Germany",59700
"S50_1514","Eggel Terra 3 Plus + Wateroof Bluetooth Speaker with RGB Lights","Speaker BT",5,699000,1645,"Eggel","2024-05-13T10:52:17","2023-10-05T04:03:06","2023-10-11T06:17:36","Shipped",43,57.41,2,"Blauer See Auto, Co.","Keitel","Roland","Frankfurt",,"Germany",59700
"S12_1108","Samsung Galaxy S24 [8/256], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",5,12609500,3619,"Samsung","2024-03-15T06:59:25","2024-03-02T06:14:41","2024-03-09T17:42:56","Shipped",42,193.25,2,"CAF Imports","Fernandez","Jesus","Madrid",,"Spain",59600
"S12_3891","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 4GB/128GB - Blue READY ","Smartphone",5,1358000,1049,"SHARP","2024-03-15T06:59:25","2024-03-02T06:14:41","2024-03-09T17:42:56","Shipped",49,147.07,1,"CAF Imports","Fernandez","Jesus","Madrid",,"Spain",59600
"S18_3140","Moondrop CHU2 / CHU 2 / CHU II Dynamic Driver in Ear Monitor Eahone","Earphone/TWS",5,286000,3913,"Moondrop","2024-02-26T16:30:37","2024-01-16T17:04:08","2023-11-06T04:01:22","Shipped",22,133.86,6,"giftsbymail.co.uk","Bennett","Helen ","Cowes","Isle of Wight","UK",93900
"S18_3259","ADVAN Notebook Laptop Workpro Intel i5 12450H 14'' FHD IPS 8GB 512GB Win 11","Laptop",5,6899000,6450,"ADVAN","2024-02-26T16:30:37","2024-01-16T17:04:08","2023-11-06T04:01:22","Shipped",48,97.81,8,"giftsbymail.co.uk","Bennett","Helen ","Cowes","Isle of Wight","UK",93900
"S18_4522","ADVAN Laptop Notebook INTEL i3 14 inch FHD IPS 8GB+256GB WDS","Laptop",4.9,6199000,8290,"ADVAN","2024-02-26T16:30:37","2024-01-16T17:04:08","2023-11-06T04:01:22","Shipped",23,78.12,5,"giftsbymail.co.uk","Bennett","Helen ","Cowes","Isle of Wight","UK",93900
"S24_2011","Official Xiaomi Smart TV A Pro 43 UHD  4K Ultra HD Dolby Audio™ DTS-X","TV",4.9,3999000,1898,"Xiaomi","2024-02-26T16:30:37","2024-01-16T17:04:08","2023-11-06T04:01:22","Shipped",46,113.06,4,"giftsbymail.co.uk","Bennett","Helen ","Cowes","Isle of Wight","UK",93900
"S700_1938","Bose Smart Ultra Soundbar Dolby Atmos Wireless Bluetooth Speaker","Speaker BT",5,14099000,737,"Bose","2024-02-26T16:30:37","2024-01-16T17:04:08","2023-11-06T04:01:22","Shipped",26,84.88,7,"giftsbymail.co.uk","Bennett","Helen ","Cowes","Isle of Wight","UK",93900
"S700_3505","Mini Speaker Bluetooth With Mic Portabel Wireless Microphone Karaoke Rumah Musik Box Set","Speaker BT",4.09,87220,1956,"Mini","2024-02-26T16:30:37","2024-01-16T17:04:08","2023-11-06T04:01:22","Shipped",48,86.15,1,"giftsbymail.co.uk","Bennett","Helen ","Cowes","Isle of Wight","UK",93900
"S700_3962","Xiaomi Redmi Mi TV Soundbar Wireless Wired Bluetooth Speaker HiFi 30W","Speaker BT",4.09,469000,5088,"Xiaomi","2024-02-26T16:30:37","2024-01-16T17:04:08","2023-11-06T04:01:22","Shipped",35,81.43,2,"giftsbymail.co.uk","Bennett","Helen ","Cowes","Isle of Wight","UK",93900
"S72_3212","HiFi Bass Cinema Level Soundbar E350M Wood Wireless Bluetooth Speaker","Speaker BT",4.06,120000,414,"HiFi","2024-02-26T16:30:37","2024-01-16T17:04:08","2023-11-06T04:01:22","Shipped",24,48.59,3,"giftsbymail.co.uk","Bennett","Helen ","Cowes","Isle of Wight","UK",93900
"S24_3151","Samsung Galaxy Tab S9 5G 8/128GB - Graphite","Tablet",5,12499000,9173,"Samsung","2023-09-13T00:25:01","2023-11-16T04:56:49","2024-07-09T13:53:28","Shipped",40,70.81,2,"Tekni Collectables Inc.","Brown","William","Newark","NJ","USA",43000
"S700_1138","Eggel Terra 3 Mini 360 Wateroof Portable Bluetooth Speaker","Speaker BT",5,429000,1897,"Eggel","2023-09-13T00:25:01","2023-11-16T04:56:49","2024-07-09T13:53:28","Shipped",36,66,3,"Tekni Collectables Inc.","Brown","William","Newark","NJ","USA",43000
"S700_2610","SOUNDTECH Bluetooth Wireless Soundbar Speaker AUX Mini Audio","Speaker BT",4.09,209000,2999,"SOUNDTECH","2023-09-13T00:25:01","2023-11-16T04:56:49","2024-07-09T13:53:28","Shipped",29,67.94,1,"Tekni Collectables Inc.","Brown","William","Newark","NJ","USA",43000
"S10_4757","ZTE Nubia Neo 5G Smartphone Gaming 8/256 GB Black Yellow LTE Mecha","Smartphone",4.9,2154000,3252,"ZTE","2024-04-02T11:30:59","2024-06-20T14:00:22","2023-11-11T12:49:42","Shipped",48,118.32,9,"Extreme Desk Decorations, Ltd","McRoy","Sarah","Wellington",,"New Zealand",86800
"S18_1662","OPPO A54 Smartphone 6GB/128GB (Garansi Resmi) - Flash Promo","Smartphone",4.9,2106000,5330,"OPPO","2024-04-02T11:30:59","2024-06-20T14:00:22","2023-11-11T12:49:42","Shipped",50,146.65,1,"Extreme Desk Decorations, Ltd","McRoy","Sarah","Wellington",,"New Zealand",86800
"S18_3029","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 4GB/128GB - Grey","Smartphone",5,1338000,4259,"SHARP","2024-04-02T11:30:59","2024-06-20T14:00:22","2023-11-11T12:49:42","Shipped",48,84.3,7,"Extreme Desk Decorations, Ltd","McRoy","Sarah","Wellington",,"New Zealand",86800
"S18_3856","Advan Laptop TBOOK X TRANSFORMER 14 inch Intel N100 4GB / 128GB Free Windows 11","Laptop",4.9,2999000,2378,"Advan","2024-04-02T11:30:59","2024-06-20T14:00:22","2023-11-11T12:49:42","Shipped",39,85.75,6,"Extreme Desk Decorations, Ltd","McRoy","Sarah","Wellington",,"New Zealand",86800
"S24_2841","Samsung Galaxy Tab S9 FE+ 12/256GB - Gray","Tablet",5,10499000,5942,"Samsung","2024-04-02T11:30:59","2024-06-20T14:00:22","2023-11-11T12:49:42","Shipped",44,67.14,2,"Extreme Desk Decorations, Ltd","McRoy","Sarah","Wellington",,"New Zealand",86800
"S24_3420","Samsung Galaxy Tab S9 FE+ Wifi 8/128GB - Silver","Tablet",5,7694000,2902,"Samsung","2024-04-02T11:30:59","2024-06-20T14:00:22","2023-11-11T12:49:42","Shipped",25,65.09,3,"Extreme Desk Decorations, Ltd","McRoy","Sarah","Wellington",,"New Zealand",86800
"S24_3816","itel VistaTab 30 Tablet- 4GB+128GB - 11"""" FHD+ IPS Display Screen - 7000mAh - Dual Speakers- AI Assistant with Learning Center for kid","Tablet",5,1899000,6621,"itel","2024-04-02T11:30:59","2024-06-20T14:00:22","2023-11-11T12:49:42","Shipped",31,78.83,8,"Extreme Desk Decorations, Ltd","McRoy","Sarah","Wellington",,"New Zealand",86800
"S700_2047","Lenyes LR202 LR203 bluetooth receiver usb wireless adapter car speaker","Speaker BT",4.07,33900,3501,"Lenyes","2024-04-02T11:30:59","2024-06-20T14:00:22","2023-11-11T12:49:42","Shipped",29,83.28,5,"Extreme Desk Decorations, Ltd","McRoy","Sarah","Wellington",,"New Zealand",86800
"S72_1253","Family KTV K12 Portable Wireless Karaoke Speaker Bluetooth Microphone","Speaker BT",4.05,86000,4857,"Family","2024-04-02T11:30:59","2024-06-20T14:00:22","2023-11-11T12:49:42","Shipped",40,45.69,4,"Extreme Desk Decorations, Ltd","McRoy","Sarah","Wellington",,"New Zealand",86800
"S18_2581","OPPO A78 5G 8GB/128GB Smartphone (Garansi Resmi)","Smartphone",4.8,3099000,992,"OPPO","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",24,81.95,3,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S24_1785","Official Xiaomi Smart TV A Pro 65 UHD  4K Ultra HD Dolby Audio™ DTS-X","TV",5,8199000,3627,"Xiaomi","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",23,89.72,5,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S24_3949","Aolon Jam Smartwatch Original 1.69'' Fitness Tracker Custom Wallpaper - black","Smartwatch",4.09,209000,6812,"Aolon","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",33,55.27,12,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S24_4278","Official Itel Smart Watch O11 3 Tahan Air SPO2 Telepon Bluetooth","Smartwatch",4.09,189000,2756,"Official","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",40,63.03,4,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S32_1374","Eggel Tempo 4 Active Amoled Smartwatch / Smart Watch / Smartband","Smartwatch",4.09,359000,178,"Eggel","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",41,90.9,1,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S32_4289","Speaker Bluetooth JBL Original Extra Bass Dual Speaker Include Mic","Speaker BT",4.06,235500,136,"JBL","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",34,66.73,6,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S50_1341","Eggel Fit 3 Wateroof Portable Bluetooth Speaker","Speaker BT",5,199000,7062,"Eggel","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",41,37.09,7,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S700_1691","Eggel Terra 3 Plus + Wateroof Bluetooth Speaker with RGB Lights","Speaker BT",5,699000,5841,"Eggel","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",25,88.6,8,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S700_2466","Eggel Fit 3 Wateroof Portable Bluetooth Speaker","Speaker BT",5,199000,9653,"Eggel","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",38,92.74,10,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S700_2834","Bose Smart Ultra Soundbar Dolby Atmos Wireless Bluetooth Speaker","Speaker BT",5,14099000,7106,"Bose","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",25,116.28,2,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S700_3167","Speaker Bluetooth Portable LENYES S105 Outdoor Wireless Extrabass Wate","Speaker BT",4.09,184900,551,"LENYES","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",32,73.6,9,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S700_4002","THINKPLUS K3 BLUETOOTH PORTABLE SPEAKER STEREO WIRELESS SPEAKER","Speaker BT",4.09,109000,8820,"THINKPLUS","2024-02-22T11:21:58","2023-10-25T23:27:37","2024-02-18T01:51:02","Shipped",34,70.33,11,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawassen","BC","Canada",89600
"S10_2016","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 6GB/256GB WITH NFC READY ","Smartphone",4.7,1699000,6625,"SHARP","2024-07-03T00:15:08","2023-11-23T13:37:27","2023-10-21T20:02:42","Shipped",22,105.86,1,"Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA",72600
"S18_2625","Infinix Hot 40 Pro 8/128 8/256 12/256 RAM 8 12 ROM 128 256 Magic Ring Smartphone","Smartphone",5,1847000,4357,"Infinix","2024-07-03T00:15:08","2023-11-23T13:37:27","2023-10-21T20:02:42","Shipped",23,52.7,2,"Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA",72600
"S24_2000","Xiaomi Official Mi TV Stick Android 9","TV",5,599000,15,"Xiaomi","2024-07-03T00:15:08","2023-11-23T13:37:27","2023-10-21T20:02:42","Shipped",36,65.51,3,"Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA",72600
"S10_1678","OPPO A18 4GB/128GB Smartphone","Smartphone",4.9,1499000,7933,"OPPO","2024-06-02T02:39:37","2023-12-15T16:36:27","2024-03-11T03:27:53","Shipped",23,91.87,7,"Vitachrome Inc.","Frick","Michael","NYC","NY","USA",76400
"S10_4698","Samsung Galaxy S24 Ultra 5G AI Smartphone Online Exclusive","Smartphone",4.8,27999000,5582,"Samsung","2024-06-02T02:39:37","2023-12-15T16:36:27","2024-03-11T03:27:53","Shipped",39,158.8,9,"Vitachrome Inc.","Frick","Michael","NYC","NY","USA",76400
"S12_2823","OPPO A18 4GB/128GB Smartphone (Garansi Resmi)","Smartphone",4.9,1499000,9997,"OPPO","2024-06-02T02:39:37","2023-12-15T16:36:27","2024-03-11T03:27:53","Shipped",32,129.53,6,"Vitachrome Inc.","Frick","Michael","NYC","NY","USA",76400
"S18_3782","Advan Laptop WORKPRO LITE INTEL i3 Notebook 14” 8GB 256GB WIN 11","Laptop",4.9,4799000,7689,"ADVAN","2024-06-02T02:39:37","2023-12-15T16:36:27","2024-03-11T03:27:53","Shipped",26,49.74,1,"Vitachrome Inc.","Frick","Michael","NYC","NY","USA",76400
"S24_1578","Official Xiaomi Google TV A Pro 55 2025  Layar QLED 4K  Dolby Audio","TV",4.9,6499000,7003,"Xiaomi","2024-06-02T02:39:37","2023-12-15T16:36:27","2024-03-11T03:27:53","Shipped",20,109.32,8,"Vitachrome Inc.","Frick","Michael","NYC","NY","USA",76400
"S24_2360","Samsung Galaxy Tab A9 Plus 5G 8/128GB - Graphite","Tablet",5,4299000,6840,"Samsung","2024-06-02T02:39:37","2023-12-15T16:36:27","2024-03-11T03:27:53","Shipped",26,62.33,4,"Vitachrome Inc.","Frick","Michael","NYC","NY","USA",76400
"S32_2206","Portable Speaker KREZT WAS-P20015C Speaker Bluetooth 3 Way Speaker","Speaker BT",5,5600000,9241,"Portable","2024-06-02T02:39:37","2023-12-15T16:36:27","2024-03-11T03:27:53","Shipped",26,35,2,"Vitachrome Inc.","Frick","Michael","NYC","NY","USA",76400
"S32_4485","Lenyes LR202 LR203 bluetooth receiver usb wireless adapter car speaker","Speaker BT",4.07,33900,3341,"Lenyes","2024-06-02T02:39:37","2023-12-15T16:36:27","2024-03-11T03:27:53","Shipped",27,94.91,5,"Vitachrome Inc.","Frick","Michael","NYC","NY","USA",76400
"S50_4713","Xiaomi Redmi Mi TV Soundbar Wireless Wired Bluetooth Speaker HiFi 30W","Speaker BT",4.09,469000,600,"Xiaomi","2024-06-02T02:39:37","2023-12-15T16:36:27","2024-03-11T03:27:53","Shipped",20,78.92,3,"Vitachrome Inc.","Frick","Michael","NYC","NY","USA",76400
"S12_1099","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 6GB/256GB WITH NFC READY ","Smartphone",4.7,1699000,68,"SHARP","2024-06-02T01:33:55","2024-09-07T07:01:24","2023-10-21T11:18:03","Shipped",28,161.49,3,"Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn",,"Denmark",83400
"S12_3380","ADVAN smartphone NASA PRO 2GB/32GB Android 11 - Biru","Smartphone",4.9,649000,9123,"ADVAN","2024-06-02T01:33:55","2024-09-07T07:01:24","2023-10-21T11:18:03","Shipped",29,104.52,1,"Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn",,"Denmark",83400
"S12_3990","Infinix Note 40 Note 40S 4G 8/256 RAM 8GB ROM 256GB 8 256 GB Smartphone - Note40s Black, Device Only","Smartphone",4.9,2659000,5663,"Infinix","2024-06-02T01:33:55","2024-09-07T07:01:24","2023-10-21T11:18:03","Shipped",20,73.42,4,"Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn",,"Denmark",83400
"S18_3278","ADVAN Laptop 360 Stylus PRO Intel Core i3-1215U 14”IPS FHD Touchscreen 8GB 256GB WIN 11","Laptop",5,6699000,1917,"ADVAN","2024-06-02T01:33:55","2024-09-07T07:01:24","2023-10-21T11:18:03","Shipped",41,68.35,6,"Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn",,"Denmark",83400
"S18_3482","ADVAN Laptop Workplus Intel i5 12600H 14'' FHD IPS 24GB 512GB Win 11","Laptop",4.8,7999000,9127,"ADVAN","2024-06-02T01:33:55","2024-09-07T07:01:24","2023-10-21T11:18:03","Shipped",49,144.05,5,"Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn",,"Denmark",83400
"S18_4721","Laptop ADVAN Soulmate Celeron N4020 4GB/128GB (upgradable) 14"""" HD","Laptop",4.9,2999000,1249,"ADVAN","2024-06-02T01:33:55","2024-09-07T07:01:24","2023-10-21T11:18:03","Shipped",44,120.53,8,"Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn",,"Denmark",83400
"S24_3371","Samsung Galaxy Tab S6 Lite 4/128GB [Wifi] 2024 - Gray","Tablet",4.09,4695000,7995,"Samsung","2024-06-02T01:33:55","2024-09-07T07:01:24","2023-10-21T11:18:03","Shipped",47,53.88,2,"Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn",,"Denmark",83400
"S24_4620","Finchy Silicone Strap Huawei watch Fit 3 Replacement rubber Wristband tali pengganti smartwatch","Smartwatch",4.09,99000,7869,"Finchy","2024-06-02T01:33:55","2024-09-07T07:01:24","2023-10-21T11:18:03","Shipped",22,67.91,7,"Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn",,"Denmark",83400
"S12_4675","Samsung Galaxy S23 [8/256], Smartphone AI, AI Phone, Handphone AI, 50MP Nightography Camera & Snapdragon 8 Gen 2 (4nm), HP flagship Samsung, Android","Smartphone",4.9,9990500,7323,"Samsung","2024-06-09T01:56:27","2024-02-22T23:34:58","2024-02-01T19:18:26","Shipped",21,100.19,5,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_1889","Samsung Galaxy Z Fold6 [12/512 - 12/1TB] - [Silver Shadow, Pink, Navy] Smartphone AI, AI Phone, Smartphone Lipat, Android, Kamera 50MP, Layar Besar","Smartphone",4.9,26499000,8826,"Samsung","2024-06-09T01:56:27","2024-02-22T23:34:58","2024-02-01T19:18:26","Shipped",46,70.07,4,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_3232","CCA Polaris with MIC In Ear 4 Tuning Switch Single DD Eahone Headset","Earphone/TWS",4.9,130000,8347,"CCA","2024-06-09T01:56:27","2024-02-22T23:34:58","2024-02-01T19:18:26","Shipped",47,135.47,1,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S24_2972","Samsung Galaxy Tab S9 [Wifi] 8/128GB - Graphite","Tablet",5,10499000,7723,"Samsung","2024-06-09T01:56:27","2024-02-22T23:34:58","2024-02-01T19:18:26","Shipped",20,32.47,2,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S24_3856","Smartwatch HD AMOLED Display BISHON Soul Z Sport - IOS Android Support","Smartwatch",5,494900,6600,"Bishon","2024-06-09T01:56:27","2024-02-22T23:34:58","2024-02-01T19:18:26","Shipped",29,133.41,3,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_1129","HP VIVO Y71 RAM 6/128GB 4G Smartphone Android GARANSI 1 TAHUN","Smartphone",4.7,448000,3975,"VIVO","2024-07-09T21:34:07","2024-05-30T19:28:03","2024-05-01T13:18:25","Shipped",41,125.97,3,"Osaka Souveniers Co.","Kentary","Mory","Kita-ku","Osaka","Japan",81200
